company,rank,rank_change,revenue,profit,num. of employees,sector,city,state,newcomer,ceo_founder,ceo_woman,profitable,prev_rank,CEO,Website,Ticker,Market Cap,revenue_bin,employees_bin,Cluster,PCA1,PCA2
NextEra Energy,215,-49.0,-0.022499064280126317,0.22220230356718892,-0.19862220358905294,4,Juno Beach,8,0,0,0,1,166.0,John W. Ketchum,https://www.nexteraenergy.com,NEE,166264.1,Medium,Small,1,1.3732343662353863,-1.6511458689007907
Targa Resources,216,148.0,-0.025421143568947487,-0.30463814698155883,-0.31884910362205793,4,Houston,40,0,0,0,1,364.0,Matthew J. Meloy,https://www.targaresources.com,TRGP,17243.8,Medium,Small,0,-0.5405491092360337,-0.16540040108508977
Western Digital,217,-35.0,-0.026102635215165825,-0.18781696972876757,0.25450026173024787,17,San Jose,3,0,0,0,1,182.0,David V. Goeckeler,https://www.westerndigital.com,WDC,15536.4,Medium,Large,1,1.4472242954036252,1.5733914711495183
PPG Industries,218,2.0,-0.02904432577438175,-0.09153064331875821,0.12944324359726933,3,Pittsburgh,35,0,0,0,1,220.0,Michael H. McGarry,https://www.ppg.com,PPG,30951.9,Medium,Large,1,1.3662284983547075,0.7459534312575693
American Electric Power,219,-15.0,-0.02928946665431641,0.07192240690250522,-0.18247717516775522,4,Columbus,32,0,0,0,1,204.0,Nicholas K. Akins,https://www.aep.com,AEP,50338.6,Medium,Small,1,0.9559173737399216,-1.0359956258500458
Gap,220,1.0,-0.03228018538951927,-0.275845730928857,0.25450026173024787,16,San Francisco,3,0,0,0,1,221.0,Bobby L. Martin,https://www.gapinc.com,GPS,5206.6,Medium,Large,1,1.1697619037615157,1.8981457951129137
BJ&#8217;s Wholesale Club,221,-23.0,-0.03234637342710164,-0.24925013882822822,-0.016894987946483753,16,Westborough,18,0,0,0,1,198.0,Robert W. Eddy,https://www.bjs.com,BJ,9146.9,Medium,Medium,0,0.4705008499841993,0.7735189741269104
Reinsurance Group of America,222,-15.0,-0.03257435444544086,-0.21960080563110074,-0.3086149920042922,6,Chesterfield,23,0,0,1,1,207.0,Anna Manning,https://www.rgare.com,RGA,7354.6,Medium,Small,0,-0.27840144180549203,-0.4392281954452963
Kinder Morgan,223,39.0,-0.03375103066912723,-0.03777856789569474,-0.24138548680683858,4,Houston,40,0,0,0,1,262.0,Steven J. Kean,https://www.kindermorgan.com,KMI,42878.1,Medium,Small,0,0.44998469560148036,-0.8544276138132846
Oneok,224,127.0,-0.035459662602271826,-0.0820733941066424,-0.3148606694682184,4,Tulsa,33,0,0,0,1,351.0,Pierce H. Norton II,https://www.oneok.com,OKE,31516.0,Medium,Small,0,0.10352480092979174,-0.9690966450759657
Expeditors Intl. of Washington,225,74.0,-0.03587149928056204,-0.09519201657221327,-0.15969432108035522,19,Seattle,44,0,0,0,1,299.0,Jeffrey Musser,https://www.expeditors.com,EXPD,15051.0,Medium,Small,0,0.5082952994430912,-0.3337533948058421
Advanced Micro Devices,226,83.0,-0.03806551015597725,0.17691812756222255,-0.19383990844056428,17,Santa Clara,3,0,0,1,1,309.0,Lisa Su,https://www.amd.com,AMD,93566.0,Medium,Small,1,1.2109539806683016,-1.4648832863563117
Fiserv,227,-22.0,-0.04316444045861818,-0.1078899706214297,0.07875091502328951,2,Brookfield,45,0,0,0,1,205.0,Frank J. Bisignano,https://www.fiserv.com,FISV,66132.8,Medium,Large,1,1.134544341971831,0.6156995675144168
Estée Lauder,228,-15.0,-0.043434095426546304,0.13142361734907898,0.1678928965911182,11,New York,31,0,0,0,1,213.0,Fabrizio Freda,https://www.elcompanies.com,EL,97672.1,Medium,Large,1,2.0985531249479887,0.07157862070338536
Bank of New York Mellon,229,-49.0,-0.04483139844217387,0.22220230356718892,0.12753032553787388,6,New York,31,0,0,0,1,180.0,Robin Vince,https://www.bnymellon.com,BK,40056.7,Medium,Large,1,2.2481406737805383,-0.41531592515864585
Laboratory Corp. of America,230,-12.0,-0.045740871106731466,0.054659421520257635,0.25450026173024787,9,Burlington,25,0,0,0,1,218.0,Adam H. Schechter,https://www.labcorp.com,LH,24625.8,Medium,Large,1,2.1131075025047794,0.682134277443087
Regeneron Pharmaceuticals,231,123.0,-0.04694696423600997,0.22220230356718892,-0.24292538584465193,9,Tarrytown,31,0,1,0,1,354.0,Leonard Schleifer,https://www.regeneron.com,REGN,80226.0,Medium,Small,1,1.1806229240333705,-1.8165544506585636
Land O'Lakes,232,-13.0,-0.050754002101395274,-0.2709535130497724,-0.2560097453709169,8,Arden Hills,22,0,0,1,1,219.0,Beth E. Ford,https://www.landolakesinc.com,Unknown,11641.6,Medium,Small,0,-0.3286058062782005,-0.049468319333455225
Cheniere Energy,233,95.0,-0.052038540312252884,-0.589781221867123,-0.327265943083398,4,Houston,40,0,0,0,0,328.0,Jack A. Fusco,https://www.cheniere.com,LNG,35272.3,Medium,Small,0,-1.4811666841968953,0.8552959385891793
Southwest Airlines,234,102.0,-0.05385258282376937,-0.16351168345051278,0.184850915187659,19,Dallas,40,0,0,0,1,336.0,Robert E. Jordan,https://www.southwest.com,LUV,27129.3,Medium,Large,1,1.245130015156539,1.2228805854795086
Adobe,235,-1.0,-0.0539751532637367,0.22220230356718892,-0.0935264854058661,17,San Jose,3,0,0,0,1,234.0,Shantanu Narayen,https://www.adobe.com,ADBE,215280.5,Medium,Medium,1,1.5899800770073818,-1.2507513401948482
Synchrony Financial,236,-49.0,-0.05478411816752108,0.22220230356718892,-0.16992843269812097,6,Stamford,5,0,0,0,1,187.0,Brian D. Doubles,https://www.synchronyfinancial.com,SYF,18145.5,Medium,Small,1,1.368817321304904,-1.539706225220936
Corteva,237,-23.0,-0.05716198470288728,-0.04167364582490224,-0.141234661807189,8,Indianapolis,14,0,0,0,1,214.0,Charles V. Magro,https://www.corteva.com,CTVA,41774.9,Medium,Medium,0,0.6626625512328974,-0.4591167012937111
Fidelity National Financial,238,50.0,-0.05745615375880887,0.06162382085768061,-0.07150879854222429,6,Jacksonville,8,0,0,0,1,288.0,Michael Nolan,https://www.fnf.com,FNF,10569.0,Medium,Medium,1,1.1678586113893694,-0.5757526743623257
DTE Energy,239,11.0,-0.06417301386901857,-0.17441790165229376,-0.2435757779848464,4,Detroit,21,0,0,0,1,250.0,Gerardo Norcia,https://www.dteenergy.com,DTE,25614.6,Medium,Small,0,-0.04289582626055356,-0.35675987389578767
Murphy USA,240,82.0,-0.06540362108629058,-0.25389307171984354,-0.24233238124623935,16,El Dorado,1,0,0,0,1,322.0,R. Andrew Clyde,https://www.murphyusa.com,MUSA,4888.6,Medium,Small,0,-0.27816604588212096,-0.05924687917550911
Halliburton,241,-30.0,-0.06598705638053505,-0.08872618720972882,0.0404925538353802,4,Houston,40,0,0,0,1,211.0,Jeffrey A. Miller,https://www.halliburton.com,HAL,34028.9,Medium,Medium,1,1.0204152875188304,0.4024346008249696
Automatic Data Processing,242,-34.0,-0.07308633626344282,0.08912307103788555,0.19352599858701744,2,Roseland,29,0,0,0,1,208.0,Carlos A. Rodriguez,https://www.adp.com,ADP,95577.1,Medium,Large,1,1.9670695031363077,0.3269926397609441
Edison International,243,-17.0,-0.0755475506979868,-0.19747676299320216,-0.21772269041211667,4,Rosemead,3,0,0,0,1,226.0,Pedro J. Pizarro,https://www.edisoninvestor.com,EIX,26693.8,Medium,Small,0,-0.06766218206956669,-0.17301585505991246
BorgWarner,244,51.0,-0.07718999459354903,-0.23206505500456476,0.12944324359726933,15,Auburn Hills,21,0,0,0,1,295.0,Frederic B. Lissalde,https://www.borgwarner.com,BWA,9335.0,Medium,Large,1,0.8205073085496215,1.2678395854346765
Nordstrom,245,44.0,-0.07839118490522887,-0.2879983740679844,0.25450026173024787,16,Seattle,44,0,0,0,1,289.0,Erik B. Nordstrom,https://www.nordstrom.com,JWN,4321.3,Medium,Large,1,1.0099717431590531,1.947032625360281
Loews,246,-7.0,-0.08162704452036638,-0.06987401003236453,-0.2431931943729673,6,New York,31,0,0,0,1,239.0,James S. Tisch,https://www.loews.com,L,15971.3,Medium,Small,0,0.22117325705849028,-0.7387739158284804
Guardian Life Ins. Co. of America,247,-20.0,-0.08185257412990628,-0.27073538868573677,-0.2545750568263703,6,New York,31,0,0,0,1,227.0,Andrew J. McMahon,https://www.guardianlife.com,Unknown,11641.6,Medium,Small,0,-0.40732441074075115,-0.04205894188996996
Pioneer Natural Resources,248,180.0,-0.08197024175227491,0.014259673238517434,-0.32361226958995265,4,Irving,40,0,0,0,1,428.0,Scott D. Sheffield,https://www.pxd.com,PXD,60728.3,Medium,Small,0,0.2390831862170425,-1.3528231079853847
AutoZone,249,-11.0,-0.08229873053138734,0.022408176266419548,0.25450026173024787,16,Memphis,39,0,0,0,1,238.0,William C. Rhodes III,https://www.autozone.com,AZO,40582.6,Medium,Large,1,1.9193968703063864,0.8041866152589038
Lam Research,250,54.0,-0.08238207843056511,0.22220230356718892,-0.20723033485633255,17,Fremont,3,0,0,0,1,304.0,Timothy M. Archer,https://www.lamresearch.com,LRCX,74996.7,Medium,Small,1,1.1878180365668376,-1.6783469457576141
American Family Insurance Group,251,-19.0,-0.0827326298888717,-0.2012939393638255,-0.212108275907791,6,Madison,45,0,0,0,1,232.0,William Westrate,https://www.amfam.com,Unknown,11641.6,Medium,Small,0,-0.0821688267875409,-0.13707481762944934
Illinois Tool Works,252,-12.0,-0.08657889029504652,0.10400226872745819,0.08831550532026684,12,Glenview,13,0,0,0,1,240.0,E. Scott Santi,https://www.itw.com,ITW,65311.9,Medium,Large,1,1.67338202984902,-0.12460710516920745
Parker-Hannifin,253,-30.0,-0.08921170334554476,-0.043683506036373325,0.18051815578312827,12,Cleveland,32,0,0,0,1,223.0,Thomas L. Williams,https://www.parker.com,PH,36456.8,Medium,Large,1,1.4929173819033392,0.7683416417200039
Otis Worldwide,254,-18.0,-0.09042760211002068,-0.1216006449322401,0.25450026173024787,12,Farmington,5,0,0,1,1,236.0,Judith F. Marks,https://www.otis.com,OTIS,32700.9,Medium,Large,1,1.470795301269126,1.335284615722479
Omnicom Group,255,-26.0,-0.0906384232667645,-0.09639170057440918,0.25450026173024787,2,New York,31,0,0,0,1,229.0,John D. Wren,https://www.omnicomgroup.com,OMC,17565.7,Medium,Large,1,1.5449380752686186,1.242461500822054
Principal Financial,256,-50.0,-0.09129294941619001,-0.04921451669584797,-0.16418967851993457,6,Des Moines,11,0,0,0,1,206.0,Daniel J. Houston,https://www.principal.com,PFG,19176.7,Medium,Small,0,0.4829014367473844,-0.5151259985082447
Dominion Energy,257,-64.0,-0.09238872914949796,0.19654932032542835,-0.17853656396540057,4,Richmond,42,0,0,0,1,193.0,Robert M. Blue,https://www.dominionenergy.com,D,68883.0,Medium,Small,1,1.1671778518064695,-1.4744252914979608
Kellogg,258,-36.0,-0.09329575040525621,-0.08389629057751152,-0.045588758837415734,8,Battle Creek,21,0,0,0,1,222.0,Steven A. Cahillane,https://www.kelloggcompany.com,K,21890.2,Medium,Medium,0,0.7146895929476537,0.06144822472903135
Fluor,259,-63.0,-0.09388899133469811,-0.3843158611014274,0.04605914538822101,5,Irving,40,0,0,0,0,196.0,David E. Constable,https://www.fluor.com,FLR,4051.7,Medium,Medium,0,0.08547111428981022,1.5146188527391886
AECOM,260,-71.0,-0.09497741684160799,-0.28874622903039227,0.1457030471021308,5,Dallas,40,0,0,0,1,189.0,W. Troy Rudd,https://www.aecom.com,ACM,10856.5,Medium,Large,0,0.6513873422289308,1.5396943095684092
Reliance Steel & Aluminum,261,82.0,-0.0954456359222832,-0.09558152436513401,-0.20866502340087914,13,Los Angeles,3,0,0,0,1,343.0,James D. Hoffman,https://www.rsac.com,RS,11313.5,Medium,Small,0,0.20686231631084673,-0.512238575729063
Jacobs Engineering Group,262,-37.0,-0.09546279578387859,-0.24141324203466275,0.16961452284457412,5,Dallas,40,0,0,0,1,225.0,Steven J. Demetriou,https://www.jacobs.com,J,17807.4,Medium,Large,1,0.8588970331822955,1.4558718983304066
Corning,263,14.0,-0.09572264511660934,-0.01877058760116215,0.24326186813129952,12,Corning,31,0,0,0,1,277.0,Wendell P. Weeks,https://www.corning.com,GLW,31212.8,Medium,Large,1,1.7291141724821502,0.9145314782382652
Farmers Insurance Exchange,264,-8.0,-0.09638452549243293,-0.37287991230127426,-0.2293532322132411,6,Woodland Hills,3,0,0,0,0,256.0,Jeffrey J. Dailey,https://www.farmers.com,Unknown,11641.6,Medium,Small,0,-0.6767520865773312,0.430844318304334
Qurate Retail,265,-49.0,-0.09665418046036106,-0.26275826908671984,-0.08628609055105425,16,Englewood,4,0,0,0,1,216.0,David L. Rawlinson II,https://www.qurateretail.com,QRTEA,1807.4,Medium,Medium,0,0.05895221400113039,0.5665222741861464
Pacific Life,266,37.0,-0.09930170196365538,-0.1440362938044753,-0.3051621749070834,6,Newport Beach,3,0,0,0,1,303.0,Darryl Button,https://www.pacificlife.com,Unknown,11641.6,Medium,Small,0,-0.22367819004241463,-0.698486362118544
PulteGroup,267,17.0,-0.09952478016439593,-0.01249172197927967,-0.28296276082779903,5,Atlanta,9,0,0,0,1,284.0,Ryan R. Marshall,https://www.pultegroupinc.com,PHM,10115.7,Medium,Small,0,0.229195913288543,-1.0989517321791793
Fidelity National Information Services,268,-27.0,-0.10074803315526988,-0.25076142906476073,0.25450026173024787,2,Jacksonville,8,0,0,0,1,241.0,Gary A. Norcross,https://www.fisglobal.com,FIS,61215.1,Medium,Large,1,1.0603142905515943,1.8118950790308772
IQVIA Holdings,269,6.0,-0.10082157541925028,-0.1652255177393641,0.25450026173024787,9,Durham,25,0,0,0,1,275.0,Ari Bousbib,https://www.iqvia.com,IQV,44140.8,Medium,Large,1,1.3136092417532992,1.4968815405450324
Marriott International,270,23.0,-0.1012383149151392,-0.14450370315598018,0.25450026173024787,10,Bethesda,19,0,0,0,1,293.0,Anthony G. Capuano,https://www.marriott.com,MAR,57514.9,Medium,Large,1,1.3739013133587212,1.4206025143690781
Berry Global Group,271,-10.0,-0.10140991353109347,-0.20152764403957796,0.10744468591422149,13,Evansville,14,0,0,0,1,261.0,Thomas E. Salmon,https://www.berryglobal.com,BERY,7832.4,Medium,Large,1,0.7829396878537637,1.0743224198540313
Ball,272,-12.0,-0.10236596296283863,-0.17893619205017447,-0.10967151382716382,13,Westminster,4,0,0,0,1,260.0,Daniel W. Fisher,https://www.ball.com,BLL,28909.1,Medium,Medium,0,0.22500371487830306,0.16985891562598862
Group 1 Automotive,273,13.0,-0.10259394398117785,-0.22971242793532343,-0.21095096048185671,16,Houston,40,0,0,0,1,286.0,Earl J. Hesterberg,https://www.group1auto.com,GPI,2859.9,Medium,Small,0,-0.2163853566558762,-0.026255434718896114
Leidos Holdings,274,-26.0,-0.10418000547435513,-0.19841158169621195,0.06918632472631218,17,Reston,42,0,0,0,1,248.0,Roger A. Krone,https://www.leidos.com,LDOS,14727.7,Medium,Large,0,0.6750785549257307,0.9183636109798022
Wayfair,275,-58.0,-0.10489091402616564,-0.33614153727298907,-0.18254412729983407,16,Boston,18,0,1,0,0,217.0,Niraj S. Shah,https://www.wayfair.com,W,11641.6,Medium,Small,0,-0.45653941121301606,0.47338054791116246
Consolidated Edison,276,-27.0,-0.10567536484195655,-0.1060203332154101,-0.20942062603434036,4,New York,31,0,0,0,1,249.0,Timothy P. Cawley,https://www.conedison.com,ED,33525.3,Medium,Small,0,0.14630084192554518,-0.4757357167591414
Ameriprise Financial,277,-24.0,-0.11138714734443414,0.11428527446056598,-0.22731597447998494,6,Minneapolis,22,0,0,0,1,253.0,James M. Cracchiolo,https://www.ameriprise.com,AMP,33213.0,Medium,Small,0,0.7325681820530509,-1.3542852736214794
Xcel Energy,278,-6.0,-0.11168131640035572,-0.06691375080616682,-0.23381033129163253,4,Minneapolis,22,0,0,0,1,272.0,Robert C. Frenzel,https://www.xcelenergy.com,XEL,39275.9,Medium,Small,0,0.1761662687367345,-0.7114892590683112
O'Reilly Automotive,279,-11.0,-0.11421607309888011,0.02153567881027701,0.25450026173024787,16,Springfield,23,0,0,0,1,268.0,Gregory D. Johnson,https://www.oreillyauto.com,ORLY,45410.4,Medium,Large,1,1.8311360584714365,0.8102585711738659
Global Partners,280,81.0,-0.116160040276762,-0.3062584994001092,-0.31377987076465996,20,Waltham,18,0,0,0,1,361.0,Eric Slifka,https://www.globalp.com,GLP,927.1,Medium,Small,0,-0.7743898268377303,-0.13212906730654547
Discover Financial Services,281,-48.0,-0.11682927487898359,0.22220230356718892,-0.1823624000841915,6,Riverwoods,13,0,0,0,1,233.0,Roger C. Hochschild,https://www.discover.com,DFS,31076.7,Medium,Small,1,1.1666311823426523,-1.5811867291120265
Rocket Companies,282,-88.0,-0.11794221447388695,-0.26771280821267174,-0.09341171032230236,6,Detroit,21,0,0,0,1,194.0,Jay D. Farner,https://www.rocketcompanies.com,RKT,21905.9,Medium,Medium,0,-0.033298200709907265,0.5597198719322548
LKQ,283,-17.0,-0.12007739153811785,-0.1457657084050434,0.09788009561724416,20,Chicago,13,0,0,0,1,266.0,Dominick P. Zarcone,https://www.lkqcorp.com,LKQ,12941.4,Medium,Large,1,0.8706707663603053,0.834446078300794
W.W. Grainger,284,-26.0,-0.12170757838968334,-0.15322867771740498,-0.11780141557959455,20,Lake Forest,13,0,0,0,1,258.0,D.G. Macpherson,https://www.grainger.com,GWW,26358.0,Medium,Medium,0,0.22596884737548945,0.046157755221048216
Quanta Services,285,-7.0,-0.1227322672678102,-0.24001101398014804,0.07588153793419632,5,Houston,40,0,0,0,1,278.0,Earl C. Austin Jr.,https://www.quantaservices.com,PWR,18779.5,Medium,Large,0,0.521186434407039,1.0985596134892808
Crown Holdings,286,-17.0,-0.12276168417340237,-0.40298107453818977,-0.09341171032230236,13,Yardley,35,0,0,0,0,269.0,Timothy J. Donahue,https://www.crowncork.com,CCK,15460.6,Medium,Medium,0,-0.4471130895254714,1.0583308889582832
Fox,287,-40.0,-0.12447767033294499,0.01924537298790303,-0.2560097453709169,14,New York,31,0,0,0,1,247.0,Lachlan K. Murdoch,https://www.foxcorporation.com,FOXA,21423.2,Medium,Small,0,0.3335262778840409,-1.1116385505810993
Sempra,288,-33.0,-0.12575240290860523,-0.11053862361329081,-0.1948920133732318,4,San Diego,3,0,0,0,1,255.0,Jeffrey W. Martin,https://www.sempra.com,SRE,53087.6,Medium,Small,0,0.12066156714062715,-0.4023356269946376
Markel,289,22.0,-0.12601225224133597,0.06209123020918551,-0.14792987501507313,6,Glen Allen,42,0,0,0,1,311.0,Thomas S. Gayner/Richard R. Whitt III,https://www.markel.com,MKL,20037.5,Medium,Small,0,0.7661739262104592,-0.8604336610375161
Carvana,290,193.0,-0.12680650869232427,-0.3367647497416623,-0.141234661807189,16,Tempe,2,0,1,0,0,483.0,Ernest C. Garcia III,https://www.carvana.com,CVNA,19549.5,Medium,Medium,0,-0.3988084329541608,0.6339116628271986
XPO Logistics,291,-101.0,-0.127002621396272,-0.26338148155539304,0.08544612823117365,19,Greenwich,5,0,0,0,1,190.0,Brad Jacobs,https://www.xpo.com,XPO,8356.9,Medium,Large,0,0.4678784299526734,1.221195846146883
Baxter International,292,-28.0,-0.12754193133212824,-0.1156801264798447,0.23178435977492673,9,Deerfield,13,0,0,0,1,264.0,José E. Almeida,https://www.baxter.com,BAX,39017.9,Medium,Large,1,1.3236052551372597,1.230870149274189
Ecolab,293,-56.0,-0.12878969841099566,-0.1396893868354797,0.10744468591422149,3,St. Paul,22,0,0,0,1,237.0,Christophe Beck,https://www.ecolab.com,ECL,50548.4,Medium,Large,1,0.8927071765524193,0.8490305974625053
Tractor Supply,294,-3.0,-0.1288387265869826,-0.16038004079542997,-0.016894987946483753,16,Brentwood,39,0,0,0,1,291.0,Harry A. Lawton III,https://www.tractorsupply.com,TSCO,26171.6,Medium,Medium,0,0.4748617987800659,0.4548615898481365
Andersons,295,71.0,-0.1288951089893676,-0.2995278047384386,-0.31976730429056777,8,Maumee,32,0,0,0,1,366.0,Patrick Bowe,https://andersonsinc.com,ANDE,1151.0,Medium,Small,0,-0.8057891919313667,-0.1784273008878072
Keurig Dr Pepper,296,-29.0,-0.13001785421946832,0.01862216051922983,-0.07906482487683637,8,Burlington,18,0,0,0,1,267.0,Ozan Dokmecioglu,https://www.keurigdrpepper.com,KDP,53748.2,Medium,Medium,1,0.8239860041192235,-0.43946733154969214
Universal Health Services,297,-27.0,-0.13102048041840106,-0.16123695793985562,0.25450026173024787,9,King of Prussia,35,0,0,0,1,270.0,Marc D. Miller,https://www.uhsinc.com,UHS,10843.1,Medium,Large,1,1.2443673213697113,1.4848968037300947
CSX,298,-6.0,-0.13396462238641635,0.22220230356718892,-0.14200939362124415,19,Jacksonville,8,0,0,0,1,292.0,Joseph R. Hinrichs,https://www.csx.com,CSX,81587.8,Medium,Medium,1,1.2362991201816012,-1.4269972486448816
Henry Schein,299,-1.0,-0.13693082703362575,-0.21738840136731089,-0.1354959076290026,9,Melville,31,0,0,0,1,298.0,Stanley Bergman,https://www.henryschein.com,HSIC,8952.0,Medium,Medium,0,-0.05575478414953281,0.21687701113761573
Sonic Automotive,300,8.0,-0.13704359183839568,-0.26137162134392194,-0.24453223701454413,16,Charlotte,25,0,0,0,1,308.0,David Bruton Smith,https://www.sonicautomotive.com,SAH,1728.8,Medium,Small,0,-0.4989365395101439,-0.0336098128563995
eBay,301,-25.0,-0.13710242564958,0.22220230356718892,-0.23879348283635773,17,San Jose,3,0,0,0,1,276.0,Jamie Iannone,https://www.ebay.com,EBAY,33641.9,Medium,Small,1,0.9504636783818035,-1.7928488696291014
Textron,302,-37.0,-0.13739659470550158,-0.19950220351639006,-0.02645957824346108,0,Providence,37,0,0,0,1,265.0,Scott C. Donnelly,https://www.textron.com,TXT,16090.6,Medium,Medium,0,0.3085334628331342,0.5635283482319514
Jones Financial (Edward Jones),303,-8.0,-0.1376172214974428,-0.06566732586882043,0.13613845680515346,6,Des Peres,23,0,0,1,1,295.0,Penny Pennington,https://www.edwardjones.com,Unknown,11641.6,Medium,Large,1,1.170626885764369,0.6857535206242272
Community Health Systems,304,-45.0,-0.13773979193741012,-0.2798966119752328,0.21743747432946076,9,Franklin,39,0,0,0,1,259.0,Tim L. Hingtgen,https://www.chs.net,CYH,1598.6,Medium,Large,1,0.7684404002854627,1.782302206303407
Mosaic,305,41.0,-0.13799964127014086,-0.06167876606931196,-0.22229456457407185,3,Tampa,8,0,0,0,1,346.0,James C. O&#039;Rourke,https://www.mosaicco.com,MOS,24492.6,Medium,Small,0,0.15404248854620106,-0.6848480518166549
Thor Industries,306,62.0,-0.13898020478987952,-0.21291685190458068,-0.045588758837415734,15,Elkhart,14,0,0,0,1,368.0,Robert Martin,https://www.thorindustries.com,THO,4273.0,Medium,Medium,0,0.2096971883724949,0.5407095950246049
Dick's Sporting Goods,307,13.0,-0.1395685429017227,-0.07892617113984274,-0.014025610857390555,16,Coraopolis,35,0,0,1,1,320.0,Lauren R. Hobart,https://www.dickssportinggoods.com,DKS,7986.6,Medium,Medium,0,0.695679382004569,0.16669102163287297
Newmont,308,-35.0,-0.14131884878445616,-0.1340648943057041,-0.20436095776723934,4,Denver,4,0,0,0,1,273.0,Thomas R. Palmer,https://www.newmont.com,NEM,62968.1,Medium,Small,0,-0.017985961375912726,-0.35011742310178184
Devon Energy,309,0.0,-0.14171107419235163,0.12254283967048588,-0.32678771356854913,4,Oklahoma City,33,1,0,0,1, ,Richard E. Muncrief,https://www.devonenergy.com,DVN,39274.1,Medium,Small,0,0.39052587753905604,-1.7582811195134387
Warner Bros. Discovery,310,-20.0,-0.1420787855122536,-0.15899339305263208,-0.23688056477696226,14,New York,31,0,0,0,1,290.0,David M. Zaslav,https://https://wbd.com,WBD,12700.5,Medium,Small,0,-0.18711450441670782,-0.3812613671569801
J.B. Hunt Transport Services,311,4.0,-0.1426352553097053,-0.19719631738229923,-0.0260291716800971,19,Lowell,1,0,0,0,1,315.0,John N. Roberts III,https://www.jbhunt.com,JBHT,21052.9,Medium,Medium,0,0.3025387789869882,0.5571334174513014
Alcoa,312,18.0,-0.14303483494399877,-0.24889179165874115,-0.22540305642058947,13,Pittsburgh,35,0,0,0,1,330.0,Roy C. Harvey,https://www.alcoa.com,AA,16603.4,Medium,Small,0,-0.4232037033811313,-0.006669784733883105
Peter Kiewit Sons',313,-70.0,-0.14310837720797917,-0.19841158169621195,-0.06663085749076585,5,Omaha,27,0,0,0,1,243.0,Rick Lanoha,https://www.kiewit.com,Unknown,11641.6,Medium,Medium,0,0.1812904500640113,0.40805596276795797
Aramark,314,-79.0,-0.1444076238716329,-0.32987825196282344,0.25450026173024787,2,Philadelphia,35,0,0,0,0,235.0,John J. Zillmer,https://www.aramark.com,ARMK,9655.5,Medium,Large,0,0.7086508174936428,2.1071846649473223
Vistra,315,-41.0,-0.14487339154350873,-0.5142245001963559,-0.29369423114100757,4,Irving,40,0,0,0,0,274.0,James A. Burke,https://www.vistracorp.com,VST,10434.7,Medium,Small,0,-1.4102164475710588,0.7123440426092047
State Street,316,-64.0,-0.14602555367920164,0.10384646561028989,0.028862012034255778,6,Boston,18,0,0,0,1,252.0,Ronald P. O&#039;Hanley,https://www.statestreet.com,STT,31891.8,Medium,Medium,1,1.3429369488616554,-0.3436206435741392
Unum Group,317,-87.0,-0.1464226819046958,-0.187318399753829,-0.24453223701454413,6,Chattanooga,39,0,0,0,1,230.0,Richard P. McKenney,https://www.unum.com,UNM,6382.8,Medium,Small,0,-0.30465013658024437,-0.3055003249454165
Alleghany,318,21.0,-0.1466604685582324,-0.1544906829664682,-0.2147576674200537,6,New York,31,0,0,0,1,339.0,Joseph P. Brandon,https://www.alleghany.com,Y,11396.1,Medium,Small,0,-0.12265792662655697,-0.3137434759987685
Boston Scientific,319,-14.0,-0.1495065541742738,-0.15354028395174157,0.05005714413235753,9,Marlborough,18,0,0,0,1,305.0,Michael F. Mahoney,https://www.bostonscientific.com,BSX,63310.2,Medium,Medium,0,0.6315589245976623,0.6848013832854596
Westlake,320,68.0,-0.15220310385355507,-0.001788047829817458,-0.20292626922269275,3,Houston,40,0,0,0,1,388.0,Albert Yuan Chao,https://www.westlake.com,WLK,15785.4,Low,Small,0,0.34892267475021804,-0.8308774551620045
Entergy,321,-21.0,-0.15306354834212574,-0.14146554237119835,-0.2237866406604003,4,New Orleans,17,0,0,0,1,300.0,Andrew S. Marsh,https://www.entergy.com,ETR,23760.4,Low,Small,0,-0.12712435517242895,-0.3952967307678806
International Flavors & Fragrances,322,0.0,-0.15519382258875794,-0.27366448728850085,-0.11254089091625702,3,New York,31,1,0,0,1, ,Franklin K. Clyburn Jr.,https://www.iff.com,IFF,33455.6,Low,Medium,0,-0.2057602906698778,0.5126103147781294
DaVita,323,-52.0,-0.15610574666211488,-0.16327797877476033,0.25450026173024787,9,Denver,4,0,0,0,1,271.0,Javier J. Rodriguez,https://www.davita.com,DVA,10892.5,Low,Large,1,1.1709827078043993,1.494660407109262
Mutual of Omaha Insurance,324,-42.0,-0.16001574369707272,-0.22552132408349615,-0.28719987432935995,6,Omaha,27,0,0,0,1,282.0,James T. Blackledge,https://www.mutualofomaha.com,Unknown,11641.6,Low,Small,0,-0.5766535314890432,-0.3249963530249396
Assurant,325,-23.0,-0.16122428823515056,-0.10190713092216698,-0.19288344941086655,6,New York,31,0,0,0,1,302.0,Keith W. Demmings,https://www.assurant.com,AIZ,10493.1,Low,Small,0,0.056782339998267886,-0.4233491839526612
Liberty Media,326,0.0,-0.16146942911508524,-0.2537216882909584,-0.276229289258727,14,Englewood,4,0,0,0,1,326.0,Gregory B. Maffei,https://www.libertymedia.com,LSXMA,15239.1,Low,Small,0,-0.6326845739592514,-0.1795055144119855
